,Table Name,State Code,District Code,Area Name,Age Group,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
8505,C4114,17,299,District - Jaintia Hills (07),55-59,6213,2924,3289,5586,2639,2947,627,285,342
8506,C4114,17,299,District - Jaintia Hills (07),60-64,5484,2435,3049,5016,2243,2773,468,192,276
8507,C4114,17,299,District - Jaintia Hills (07),65-69,3457,1508,1949,3185,1409,1776,272,99,173
8508,C4114,17,299,District - Jaintia Hills (07),70-74,2693,1120,1573,2482,1058,1424,211,62,149
8509,C4114,17,299,District - Jaintia Hills (07),75-79,1422,525,897,1276,480,796,146,45,101
8510,C4114,17,299,District - Jaintia Hills (07),80+,1822,681,1141,1659,645,1014,163,36,127
8511,C4114,17,299,District - Jaintia Hills (07),Age not stated,731,404,327,713,393,320,18,11,7
8512,C4114,15,0,State - MIZORAM (15),All ages,1097206,555339,541867,525435,269135,256300,571771,286204,285567
8513,C4114,15,0,State - MIZORAM (15),0-4,121233,61541,59692,66972,34077,32895,54261,27464,26797
8514,C4114,15,0,State - MIZORAM (15),5-9,117788,59888,57900,64896,33073,31823,52892,26815,26077
8515,C4114,15,0,State - MIZORAM (15),10-14,116981,59526,57455,60088,30836,29252,56893,28690,28203
8516,C4114,15,0,State - MIZORAM (15),15-19,110343,55907,54436,50257,26000,24257,60086,29907,30179
8517,C4114,15,0,State - MIZORAM (15),20-24,111708,55512,56196,50969,25314,25655,60739,30198,30541
8518,C4114,15,0,State - MIZORAM (15),25-29,102346,51390,50956,46384,23442,22942,55962,27948,28014
8519,C4114,15,0,State - MIZORAM (15),30-34,88374,44341,44033,38740,19801,18939,49634,24540,25094
8520,C4114,15,0,State - MIZORAM (15),35-39,72384,36817,35567,31629,16461,15168,40755,20356,20399
8521,C4114,15,0,State - MIZORAM (15),40-44,58180,29970,28210,24818,12925,11893,33362,17045,16317
8522,C4114,15,0,State - MIZORAM (15),45-49,53175,27028,26147,23045,11983,11062,30130,15045,15085
8523,C4114,15,0,State - MIZORAM (15),50-54,44256,22556,21700,20258,10538,9720,23998,12018,11980
8524,C4114,15,0,State - MIZORAM (15),55-59,31177,16139,15038,14603,7770,6833,16574,8369,8205
8525,C4114,15,0,State - MIZORAM (15),60-64,24480,12357,12123,11736,6110,5626,12744,6247,6497
8526,C4114,15,0,State - MIZORAM (15),65-69,16170,8114,8056,7878,4105,3773,8292,4009,4283
8527,C4114,15,0,State - MIZORAM (15),70-74,12020,6108,5912,5572,2907,2665,6448,3201,3247
8528,C4114,15,0,State - MIZORAM (15),75-79,7784,3884,3900,3599,1876,1723,4185,2008,2177
8529,C4114,15,0,State - MIZORAM (15),80+,8174,3882,4292,3711,1763,1948,4463,2119,2344
8530,C4114,15,0,State - MIZORAM (15),Age not stated,633,379,254,280,154,126,353,225,128
8531,C4114,15,281,District - Mamit (01),All ages,86364,44828,41536,71465,37135,34330,14899,7693,7206
8532,C4114,15,281,District - Mamit (01),0-4,11336,5713,5623,9631,4853,4778,1705,860,845
8533,C4114,15,281,District - Mamit (01),5-9,10285,5244,5041,8749,4454,4295,1536,790,746
8534,C4114,15,281,District - Mamit (01),10-14,9713,5140,4573,8162,4274,3888,1551,866,685
8535,C4114,15,281,District - Mamit (01),15-19,8328,4325,4003,6936,3603,3333,1392,722,670
8536,C4114,15,281,District - Mamit (01),20-24,8241,4065,4176,6775,3338,3437,1466,727,739
8537,C4114,15,281,District - Mamit (01),25-29,8011,4077,3934,6574,3363,3211,1437,714,723
8538,C4114,15,281,District - Mamit (01),30-34,6528,3348,3180,5238,2725,2513,1290,623,667
8539,C4114,15,281,District - Mamit (01),35-39,5485,2974,2511,4474,2428,2046,1011,546,465
8540,C4114,15,281,District - Mamit (01),40-44,4281,2326,1955,3440,1869,1571,841,457,384
8541,C4114,15,281,District - Mamit (01),45-49,3788,2026,1762,3035,1637,1398,753,389,364
8542,C4114,15,281,District - Mamit (01),50-54,3227,1773,1454,2643,1444,1199,584,329,255
8543,C4114,15,281,District - Mamit (01),55-59,2320,1244,1076,1888,1024,864,432,220,212
8544,C4114,15,281,District - Mamit (01),60-64,1780,985,795,1491,843,648,289,142,147
8545,C4114,15,281,District - Mamit (01),65-69,1117,607,510,905,499,406,212,108,104
8546,C4114,15,281,District - Mamit (01),70-74,808,411,397,643,332,311,165,79,86
8547,C4114,15,281,District - Mamit (01),75-79,498,269,229,399,218,181,99,51,48
8548,C4114,15,281,District - Mamit (01),80+,568,276,292,440,214,226,128,62,66
8549,C4114,15,281,District - Mamit (01),Age not stated,50,25,25,42,17,25,8,8,0
8550,C4114,15,282,District - Kolasib (02),All ages,83955,42918,41037,37077,19097,17980,46878,23821,23057
8551,C4114,15,282,District - Kolasib (02),0-4,9648,4853,4795,4792,2437,2355,4856,2416,2440
8552,C4114,15,282,District - Kolasib (02),5-9,9346,4795,4551,4521,2325,2196,4825,2470,2355
8553,C4114,15,282,District - Kolasib (02),10-14,9029,4559,4470,4102,2085,2017,4927,2474,2453
8554,C4114,15,282,District - Kolasib (02),15-19,8104,4078,4026,3518,1794,1724,4586,2284,2302
8555,C4114,15,282,District - Kolasib (02),20-24,8232,4111,4121,3498,1723,1775,4734,2388,2346
8556,C4114,15,282,District - Kolasib (02),25-29,7788,4012,3776,3278,1706,1572,4510,2306,2204
8557,C4114,15,282,District - Kolasib (02),30-34,6748,3454,3294,2752,1381,1371,3996,2073,1923
8558,C4114,15,282,District - Kolasib (02),35-39,5534,2864,2670,2391,1238,1153,3143,1626,1517
8559,C4114,15,282,District - Kolasib (02),40-44,4298,2263,2035,1707,926,781,2591,1337,1254
8560,C4114,15,282,District - Kolasib (02),45-49,3996,2110,1886,1655,903,752,2341,1207,1134
8561,C4114,15,282,District - Kolasib (02),50-54,3441,1762,1679,1487,751,736,1954,1011,943
8562,C4114,15,282,District - Kolasib (02),55-59,2458,1289,1169,1050,584,466,1408,705,703
8563,C4114,15,282,District - Kolasib (02),60-64,1892,963,929,833,423,410,1059,540,519
8564,C4114,15,282,District - Kolasib (02),65-69,1178,616,562,534,293,241,644,323,321
8565,C4114,15,282,District - Kolasib (02),70-74,941,502,439,403,227,176,538,275,263
8566,C4114,15,282,District - Kolasib (02),75-79,593,323,270,249,140,109,344,183,161
8567,C4114,15,282,District - Kolasib (02),80+,664,328,336,276,143,133,388,185,203
8568,C4114,15,282,District - Kolasib (02),Age not stated,65,36,29,31,18,13,34,18,16
8569,C4114,15,283,District - Aizawl (03),All ages,400309,199270,201039,85555,43780,41775,314754,155490,159264
8570,C4114,15,283,District - Aizawl (03),0-4,37825,19119,18706,9431,4812,4619,28394,14307,14087
8571,C4114,15,283,District - Aizawl (03),5-9,36719,18490,18229,9321,4721,4600,27398,13769,13629
8572,C4114,15,283,District - Aizawl (03),10-14,38075,19167,18908,8835,4537,4298,29240,14630,14610
8573,C4114,15,283,District - Aizawl (03),15-19,41116,20608,20508,7683,4035,3648,33433,16573,16860
8574,C4114,15,283,District - Aizawl (03),20-24,42733,21187,21546,7955,4075,3880,34778,17112,17666
8575,C4114,15,283,District - Aizawl (03),25-29,39424,19518,19906,7754,3866,3888,31670,15652,16018
8576,C4114,15,283,District - Aizawl (03),30-34,34857,17061,17796,6863,3461,3402,27994,13600,14394
8577,C4114,15,283,District - Aizawl (03),35-39,28683,14225,14458,5561,2857,2704,23122,11368,11754
8578,C4114,15,283,District - Aizawl (03),40-44,23151,11628,11523,4292,2234,2058,18859,9394,9465
8579,C4114,15,283,District - Aizawl (03),45-49,21403,10478,10925,4223,2171,2052,17180,8307,8873
8580,C4114,15,283,District - Aizawl (03),50-54,17223,8522,8701,3808,1945,1863,13415,6577,6838
8581,C4114,15,283,District - Aizawl (03),55-59,12118,6128,5990,2919,1521,1398,9199,4607,4592
8582,C4114,15,283,District - Aizawl (03),60-64,9243,4520,4723,2298,1186,1112,6945,3334,3611
8583,C4114,15,283,District - Aizawl (03),65-69,6208,3015,3193,1605,848,757,4603,2167,2436
8584,C4114,15,283,District - Aizawl (03),70-74,4778,2363,2415,1213,614,599,3565,1749,1816
8585,C4114,15,283,District - Aizawl (03),75-79,3172,1516,1656,843,431,412,2329,1085,1244
8586,C4114,15,283,District - Aizawl (03),80+,3350,1570,1780,897,430,467,2453,1140,1313
8587,C4114,15,283,District - Aizawl (03),Age not stated,231,155,76,54,36,18,177,119,58
8588,C4114,15,284,District - Champhai (04),All ages,125745,63388,62357,77216,39110,38106,48529,24278,24251
8589,C4114,15,284,District - Champhai (04),0-4,14896,7510,7386,9574,4834,4740,5322,2676,2646
8590,C4114,15,284,District - Champhai (04),5-9,14456,7385,7071,9300,4733,4567,5156,2652,2504
8591,C4114,15,284,District - Champhai (04),10-14,13755,6918,6837,8698,4332,4366,5057,2586,2471
8592,C4114,15,284,District - Champhai (04),15-19,12405,6331,6074,7503,3874,3629,4902,2457,2445
8593,C4114,15,284,District - Champhai (04),20-24,11855,5935,5920,7151,3593,3558,4704,2342,2362
8594,C4114,15,284,District - Champhai (04),25-29,11411,5677,5734,6852,3397,3455,4559,2280,2279
8595,C4114,15,284,District - Champhai (04),30-34,9729,4807,4922,5752,2887,2865,3977,1920,2057
8596,C4114,15,284,District - Champhai (04),35-39,7702,3862,3840,4640,2388,2252,3062,1474,1588
8597,C4114,15,284,District - Champhai (04),40-44,6337,3226,3111,3752,1936,1816,2585,1290,1295
8598,C4114,15,284,District - Champhai (04),45-49,5922,3022,2900,3493,1807,1686,2429,1215,1214
8599,C4114,15,284,District - Champhai (04),50-54,5067,2579,2488,3023,1547,1476,2044,1032,1012
8600,C4114,15,284,District - Champhai (04),55-59,3583,1796,1787,2243,1126,1117,1340,670,670
8601,C4114,15,284,District - Champhai (04),60-64,2986,1488,1498,1825,936,889,1161,552,609
8602,C4114,15,284,District - Champhai (04),65-69,2106,1042,1064,1302,643,659,804,399,405
8603,C4114,15,284,District - Champhai (04),70-74,1503,794,709,899,471,428,604,323,281
8604,C4114,15,284,District - Champhai (04),75-79,988,505,483,602,318,284,386,187,199
8605,C4114,15,284,District - Champhai (04),80+,956,460,496,536,250,286,420,210,210
8606,C4114,15,284,District - Champhai (04),Age not stated,88,51,37,71,38,33,17,13,4
8607,C4114,15,285,District - Serchhip (05),All ages,64937,32851,32086,32918,16643,16275,32019,16208,15811
8608,C4114,15,285,District - Serchhip (05),0-4,6619,3419,3200,3696,1902,1794,2923,1517,1406
8609,C4114,15,285,District - Serchhip (05),5-9,6780,3414,3366,3671,1862,1809,3109,1552,1557
8610,C4114,15,285,District - Serchhip (05),10-14,7072,3486,3586,3584,1789,1795,3488,1697,1791
8611,C4114,15,285,District - Serchhip (05),15-19,6634,3377,3257,3304,1714,1590,3330,1663,1667
8612,C4114,15,285,District - Serchhip (05),20-24,6529,3357,3172,3359,1703,1656,3170,1654,1516
8613,C4114,15,285,District - Serchhip (05),25-29,5934,3023,2911,3017,1539,1478,2917,1484,1433
8614,C4114,15,285,District - Serchhip (05),30-34,5199,2581,2618,2510,1254,1256,2689,1327,1362
8615,C4114,15,285,District - Serchhip (05),35-39,4216,2074,2142,1942,945,997,2274,1129,1145
8616,C4114,15,285,District - Serchhip (05),40-44,3260,1680,1580,1427,721,706,1833,959,874
8617,C4114,15,285,District - Serchhip (05),45-49,3219,1648,1571,1558,754,804,1661,894,767
8618,C4114,15,285,District - Serchhip (05),50-54,2712,1357,1355,1417,717,700,1295,640,655
8619,C4114,15,285,District - Serchhip (05),55-59,1979,990,989,1010,520,490,969,470,499
8620,C4114,15,285,District - Serchhip (05),60-64,1612,803,809,794,394,400,818,409,409
8621,C4114,15,285,District - Serchhip (05),65-69,1196,604,592,617,301,316,579,303,276
8622,C4114,15,285,District - Serchhip (05),70-74,801,413,388,421,222,199,380,191,189
8623,C4114,15,285,District - Serchhip (05),75-79,577,304,273,299,155,144,278,149,129
8624,C4114,15,285,District - Serchhip (05),80+,527,284,243,284,146,138,243,138,105
8625,C4114,15,285,District - Serchhip (05),Age not stated,71,37,34,8,5,3,63,32,31
8626,C4114,15,286,District - Lunglei (06),All ages,161428,82891,78537,92676,47577,45099,68752,35314,33438
8627,C4114,15,286,District - Lunglei (06),0-4,17944,9159,8785,11933,6075,5858,6011,3084,2927
8628,C4114,15,286,District - Lunglei (06),5-9,18115,9223,8892,11897,6082,5815,6218,3141,3077
8629,C4114,15,286,District - Lunglei (06),10-14,18105,9274,8831,10879,5630,5249,7226,3644,3582
8630,C4114,15,286,District - Lunglei (06),15-19,15738,8028,7710,8661,4490,4171,7077,3538,3539
8631,C4114,15,286,District - Lunglei (06),20-24,15847,7946,7901,8915,4428,4487,6932,3518,3414
8632,C4114,15,286,District - Lunglei (06),25-29,14501,7337,7164,8030,4035,3995,6471,3302,3169
8633,C4114,15,286,District - Lunglei (06),30-34,12726,6646,6080,6719,3468,3251,6007,3178,2829
8634,C4114,15,286,District - Lunglei (06),35-39,10520,5499,5021,5446,2856,2590,5074,2643,2431
8635,C4114,15,286,District - Lunglei (06),40-44,8576,4567,4009,4285,2191,2094,4291,2376,1915
8636,C4114,15,286,District - Lunglei (06),45-49,7868,4144,3724,4096,2132,1964,3772,2012,1760
8637,C4114,15,286,District - Lunglei (06),50-54,6617,3437,3180,3538,1862,1676,3079,1575,1504
8638,C4114,15,286,District - Lunglei (06),55-59,4652,2475,2177,2554,1378,1176,2098,1097,1001
8639,C4114,15,286,District - Lunglei (06),60-64,3708,1880,1828,2101,1065,1036,1607,815,792
8640,C4114,15,286,District - Lunglei (06),65-69,2387,1230,1157,1416,761,655,971,469,502
8641,C4114,15,286,District - Lunglei (06),70-74,1741,901,840,938,506,432,803,395,408
8642,C4114,15,286,District - Lunglei (06),75-79,1128,555,573,608,313,295,520,242,278
8643,C4114,15,286,District - Lunglei (06),80+,1191,557,634,629,291,338,562,266,296
8644,C4114,15,286,District - Lunglei (06),Age not stated,64,33,31,31,14,17,33,19,14
8645,C4114,15,287,District - Lawngtlai (07),All ages,117894,60599,57295,97064,49940,47124,20830,10659,10171
8646,C4114,15,287,District - Lawngtlai (07),0-4,15983,8139,7844,13716,7006,6710,2267,1133,1134
8647,C4114,15,287,District - Lawngtlai (07),5-9,15557,8002,7555,13470,6898,6572,2087,1104,983
8648,C4114,15,287,District - Lawngtlai (07),10-14,14358,7511,6847,12005,6280,5725,2353,1231,1122
8649,C4114,15,287,District - Lawngtlai (07),15-19,11840,6059,5781,9602,4940,4662,2238,1119,1119
8650,C4114,15,287,District - Lawngtlai (07),20-24,12457,6051,6406,10203,4924,5279,2254,1127,1127
8651,C4114,15,287,District - Lawngtlai (07),25-29,10528,5357,5171,8407,4270,4137,2121,1087,1034
8652,C4114,15,287,District - Lawngtlai (07),30-34,8582,4470,4112,6853,3612,3241,1729,858,871
8653,C4114,15,287,District - Lawngtlai (07),35-39,6782,3578,3204,5371,2846,2525,1411,732,679
8654,C4114,15,287,District - Lawngtlai (07),40-44,5471,2848,2623,4376,2284,2092,1095,564,531
8655,C4114,15,287,District - Lawngtlai (07),45-49,4468,2316,2152,3561,1839,1722,907,477,430
8656,C4114,15,287,District - Lawngtlai (07),50-54,3930,2068,1862,3176,1671,1505,754,397,357
8657,C4114,15,287,District - Lawngtlai (07),55-59,2521,1407,1114,2001,1120,881,520,287,233
8658,C4114,15,287,District - Lawngtlai (07),60-64,2110,1126,984,1687,907,780,423,219,204
8659,C4114,15,287,District - Lawngtlai (07),65-69,1272,663,609,1033,542,491,239,121,118
8660,C4114,15,287,District - Lawngtlai (07),70-74,941,485,456,751,391,360,190,94,96
8661,C4114,15,287,District - Lawngtlai (07),75-79,496,251,245,394,204,190,102,47,55
8662,C4114,15,287,District - Lawngtlai (07),80+,561,245,316,438,196,242,123,49,74
8663,C4114,15,287,District - Lawngtlai (07),Age not stated,37,23,14,20,10,10,17,13,4
8664,C4114,15,288,District - Saiha (08),All ages,56574,28594,27980,31464,15853,15611,25110,12741,12369
8665,C4114,15,288,District - Saiha (08),0-4,6982,3629,3353,4199,2158,2041,2783,1471,1312
8666,C4114,15,288,District - Saiha (08),5-9,6530,3335,3195,3967,1998,1969,2563,1337,1226
8667,C4114,15,288,District - Saiha (08),10-14,6874,3471,3403,3823,1909,1914,3051,1562,1489
8668,C4114,15,288,District - Saiha (08),15-19,6178,3101,3077,3050,1550,1500,3128,1551,1577
8669,C4114,15,288,District - Saiha (08),20-24,5814,2860,2954,3113,1530,1583,2701,1330,1371
8670,C4114,15,288,District - Saiha (08),25-29,4749,2389,2360,2472,1266,1206,2277,1123,1154
8671,C4114,15,288,District - Saiha (08),30-34,4005,1974,2031,2053,1013,1040,1952,961,991
8672,C4114,15,288,District - Saiha (08),35-39,3462,1741,1721,1804,903,901,1658,838,820
8673,C4114,15,288,District - Saiha (08),40-44,2806,1432,1374,1539,764,775,1267,668,599
8674,C4114,15,288,District - Saiha (08),45-49,2511,1284,1227,1424,740,684,1087,544,543
8675,C4114,15,288,District - Saiha (08),50-54,2039,1058,981,1166,601,565,873,457,416
8676,C4114,15,288,District - Saiha (08),55-59,1546,810,736,938,497,441,608,313,295
8677,C4114,15,288,District - Saiha (08),60-64,1149,592,557,707,356,351,442,236,206
8678,C4114,15,288,District - Saiha (08),65-69,706,337,369,466,218,248,240,119,121
8679,C4114,15,288,District - Saiha (08),70-74,507,239,268,304,144,160,203,95,108
8680,C4114,15,288,District - Saiha (08),75-79,332,161,171,205,97,108,127,64,63
8681,C4114,15,288,District - Saiha (08),80+,357,162,195,211,93,118,146,69,77
8682,C4114,15,288,District - Saiha (08),Age not stated,27,19,8,23,16,7,4,3,1
8683,C4114,13,0,State - NAGALAND (13),All ages,1978502,1024649,953853,1407536,725472,682064,570966,299177,271789
8684,C4114,13,0,State - NAGALAND (13),0-4,197262,101291,95971,147261,75981,71280,50001,25310,24691
8685,C4114,13,0,State - NAGALAND (13),5-9,233099,120647,112452,173624,90120,83504,59475,30527,28948
8686,C4114,13,0,State - NAGALAND (13),10-14,248671,129237,119434,181149,94658,86491,67522,34579,32943
8687,C4114,13,0,State - NAGALAND (13),15-19,229622,117994,111628,161926,83359,78567,67696,34635,33061
8688,C4114,13,0,State - NAGALAND (13),20-24,204363,103769,100594,139581,70944,68637,64782,32825,31957
8689,C4114,13,0,State - NAGALAND (13),25-29,176901,89598,87303,117131,58588,58543,59770,31010,28760
8690,C4114,13,0,State - NAGALAND (13),30-34,149924,76505,73419,100492,50782,49710,49432,25723,23709
8691,C4114,13,0,State - NAGALAND (13),35-39,128198,64695,63503,87170,43067,44103,41028,21628,19400
8692,C4114,13,0,State - NAGALAND (13),40-44,109261,57653,51608,76029,39211,36818,33232,18442,14790
8693,C4114,13,0,State - NAGALAND (13),45-49,87747,47757,39990,61345,32644,28701,26402,15113,11289
8694,C4114,13,0,State - NAGALAND (13),50-54,65859,36134,29725,47518,25376,22142,18341,10758,7583
8695,C4114,13,0,State - NAGALAND (13),55-59,43398,23741,19657,31751,16898,14853,11647,6843,4804
8696,C4114,13,0,State - NAGALAND (13),60-64,36519,19683,16836,28201,14898,13303,8318,4785,3533
8697,C4114,13,0,State - NAGALAND (13),65-69,24243,12801,11442,18939,9930,9009,5304,2871,2433
8698,C4114,13,0,State - NAGALAND (13),70-74,17593,9260,8333,14353,7550,6803,3240,1710,1530
8699,C4114,13,0,State - NAGALAND (13),75-79,10565,5635,4930,8629,4606,4023,1936,1029,907
8700,C4114,13,0,State - NAGALAND (13),80+,13806,7400,6406,11163,6128,5035,2643,1272,1371
8701,C4114,13,0,State - NAGALAND (13),Age not stated,1471,849,622,1274,732,542,197,117,80
8702,C4114,13,261,District - Mon (01),All ages,250260,131753,118507,215816,113469,102347,34444,18284,16160
8703,C4114,13,261,District - Mon (01),0-4,27341,14195,13146,23804,12397,11407,3537,1798,1739
8704,C4114,13,261,District - Mon (01),5-9,32201,16988,15213,28010,14740,13270,4191,2248,1943
